GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,season_id,season_type
Players,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,21.0,8,4,4,0.5,3.0,0.0,0.0,0.0,1.3,0.8,0.3,0.4,2.3,0.3,0.0,0.1,0.0,2.7,293,275,177,206,193,241,245,158,24,244,114,283,240,20,1,125,344,137,2021-22,Regular%20Season
Players,1629052,Oshae Brissett,Oshae,1610612754,IND,24.0,26,7,19,0.269,3.0,0.1,0.2,0.1,0.3,1.2,0.7,0.5,3.2,0.2,0.1,0.4,0.3,2.7,101,211,476,418,191,187,169,99,221,411,227,341,71,42,429,379,137,144,2021-22,Regular%20Season
Players,203490,Otto Porter Jr.,Otto,1610612744,GSW,29.0,25,14,11,0.56,3.0,0.2,0.1,0.1,0.1,0.7,1.0,0.6,3.0,0.1,0.0,0.2,0.2,2.4,111,82,349,173,185,117,223,128,308,238,373,387,106,107,1,165,212,175,2021-22,Regular%20Season
Players,200782,P.J. Tucker,P.J.,1610612748,MIA,37.0,26,15,11,0.577,3.7,0.3,0.1,0.1,0.1,1.2,1.0,0.6,2.5,0.0,0.0,0.5,0.4,1.9,101,68,349,154,73,83,228,134,309,411,327,404,194,199,318,415,123,240,2021-22,Regular%20Season
Players,1629023,P.J. Washington,P.J.,1610612766,CHA,23.0,22,11,11,0.5,4.6,0.1,0.4,0.0,1.1,0.8,1.8,0.3,3.8,0.1,0.1,0.7,0.1,4.5,152,136,349,206,15,205,45,158,45,260,476,252,38,64,400,468,284,38,2021-22,Regular%20Season
Players,1628408,PJ Dozier,PJ,1610612743,DEN,25.0,4,2,2,0.5,2.7,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.5,0.0,0.0,1.0,0.0,2.2,369,339,100,206,239,241,245,158,317,161,334,472,361,199,1,477,344,197,2021-22,Regular%20Season
Players,1627783,Pascal Siakam,Pascal,1610612761,TOR,28.0,38,22,16,0.579,4.1,0.1,0.2,0.3,1.0,0.9,1.1,0.4,2.8,0.2,0.1,0.6,0.6,4.8,9,10,438,153,32,178,114,29,52,323,398,314,135,29,419,447,58,30,2021-22,Regular%20Season
Players,1626192,Pat Connaughton,Pat,1610612749,MIL,29.0,28,15,13,0.536,2.1,0.0,0.1,0.0,0.1,0.7,0.4,0.0,1.4,0.0,0.0,0.1,0.1,1.6,79,68,380,194,325,241,233,158,312,225,144,1,369,199,1,114,330,278,2021-22,Regular%20Season
Players,201976,Patrick Beverley,Patrick,1610612750,MIN,33.0,25,14,11,0.56,2.6,0.2,0.2,0.3,0.2,0.8,1.3,0.2,2.0,0.2,0.0,0.4,0.5,2.9,111,82,349,173,254,133,136,25,251,287,431,220,261,25,1,359,90,122,2021-22,Regular%20Season
Players,1630172,Patrick Williams,Patrick,1610612741,CHI,20.0,4,4,0,1.0,2.9,0.0,0.0,0.0,1.0,0.8,1.0,0.0,3.0,0.0,0.3,0.3,0.8,3.5,369,275,1,1,207,241,245,158,52,244,334,1,93,199,484,209,28,80,2021-22,Regular%20Season
Players,201988,Patty Mills,Patty,1610612751,BKN,33.0,36,19,17,0.528,3.1,0.1,0.2,0.1,0.2,0.6,0.5,0.4,2.5,0.0,0.1,0.2,0.2,1.7,17,32,454,197,159,213,159,102,256,191,164,332,203,199,347,164,233,256,2021-22,Regular%20Season
Players,202331,Paul George,Paul,1610612746,LAC,32.0,14,9,5,0.643,3.1,0.4,0.2,0.4,0.9,0.2,0.6,0.5,3.0,0.0,0.0,0.3,0.6,5.3,224,173,211,87,169,65,127,19,76,99,182,353,93,199,1,248,46,20,2021-22,Regular%20Season
Players,200794,Paul Millsap,Paul,1610612755,PHI,37.0,6,3,3,0.5,0.7,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.2,0.2,0.0,326,304,139,206,447,241,245,158,317,113,1,1,419,199,1,150,246,438,2021-22,Regular%20Season
Players,1630194,Paul Reed,Paul,1610612755,PHI,23.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,448,100,448,488,241,245,158,317,1,1,1,437,199,1,1,344,438,2021-22,Regular%20Season
Players,1630202,Payton Pritchard,Payton,1610612738,BOS,24.0,9,1,8,0.111,1.7,0.0,0.0,0.0,0.0,0.9,0.6,0.4,1.8,0.0,0.0,0.3,0.0,0.8,279,375,282,443,369,241,245,158,317,303,178,332,327,199,1,289,344,381,2021-22,Regular%20Season
Players,1630173,Precious Achiuwa,Precious,1610612761,TOR,22.0,17,12,5,0.706,2.5,0.1,0.3,0.0,0.4,0.9,0.9,0.3,1.8,0.0,0.1,0.4,0.4,1.2,202,113,211,65,271,228,79,158,205,322,321,244,330,199,351,373,111,339,2021-22,Regular%20Season
Players,1629656,Quentin Grimes,Quentin,1610612752,NYK,22.0,9,4,5,0.444,3.4,0.6,0.3,0.2,0.2,0.9,1.9,0.9,2.9,0.0,0.0,0.4,0.2,1.6,279,275,211,290,115,19,49,51,256,303,479,462,122,199,1,391,202,288,2021-22,Regular%20Season
Players,1629683,Quinndary Weatherspoon,Quinndary,1610612744,GSW,25.0,1,1,0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,375,1,1,475,241,245,158,317,1,1,1,437,199,1,1,344,438,2021-22,Regular%20Season
Players,1630181,R.J. Hampton,R.J.,1610612753,ORL,21.0,9,4,5,0.444,4.2,0.2,0.0,0.2,0.4,1.0,1.8,0.0,3.6,0.0,0.0,0.4,0.2,3.3,279,275,211,290,28,124,245,51,162,332,477,1,55,199,1,391,202,98,2021-22,Regular%20Season
Players,1629628,RJ Barrett,RJ,1610612752,NYK,22.0,31,14,17,0.452,3.3,0.2,0.2,0.3,0.8,1.2,0.9,0.6,2.6,0.0,0.2,0.2,0.4,2.9,55,82,454,285,130,123,142,28,81,403,308,393,175,199,483,198,122,121,2021-22,Regular%20Season
Players,200765,Rajon Rondo,Rajon,1610612739,CLE,36.0,7,4,3,0.571,2.5,0.6,0.0,0.0,0.0,0.3,1.0,0.0,2.3,0.0,0.0,0.3,0.1,1.0,305,275,139,155,267,17,245,158,317,106,334,1,231,199,1,248,269,364,2021-22,Regular%20Season
Players,203526,Raul Neto,Raul,1610612764,WAS,30.0,20,13,7,0.65,2.7,0.0,0.2,0.0,0.4,0.7,1.0,0.2,2.7,0.1,0.1,0.3,0.3,2.3,171,97,255,86,240,241,172,158,176,233,323,188,162,155,338,209,184,185,2021-22,Regular%20Season
Players,203493,Reggie Bullock,Reggie,1610612742,DAL,31.0,22,13,9,0.591,2.8,0.3,0.1,0.1,0.2,0.7,0.5,0.3,2.4,0.0,0.0,0.1,0.1,1.3,152,97,298,140,222,103,179,118,270,227,175,233,224,163,330,131,314,330,2021-22,Regular%20Season
Players,202704,Reggie Jackson,Reggie,1610612746,LAC,32.0,36,21,15,0.583,3.4,0.4,0.2,0.0,1.1,0.8,1.3,0.6,3.8,0.0,0.1,0.3,0.7,4.6,17,17,420,143,113,37,122,158,37,244,433,384,37,199,391,209,36,34,2021-22,Regular%20Season
Players,1629617,Reggie Perry,Reggie,1610612757,POR,22.0,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,448,38,448,478,241,245,158,317,1,1,1,437,199,1,1,344,438,2021-22,Regular%20Season
Players,1626158,Richaun Holmes,Richaun,1610612758,SAC,28.0,17,6,11,0.353,2.6,0.1,0.2,0.0,0.0,1.0,0.8,0.2,3.2,0.1,0.1,0.3,0.4,1.7,202,231,349,372,246,185,115,158,317,332,258,219,76,141,351,265,135,265,2021-22,Regular%20Season
Players,201937,Ricky Rubio,Ricky,1610612754,IND,31.0,13,5,8,0.385,3.1,0.0,0.2,0.0,0.3,1.2,0.9,0.7,2.8,0.1,0.0,0.6,0.7,2.2,235,247,282,349,175,241,169,158,221,393,314,428,151,110,1,459,39,190,2021-22,Regular%20Season
Players,203496,Robert Covington,Robert,1610612746,LAC,31.0,27,12,15,0.444,2.4,0.0,0.0,0.1,0.0,0.8,0.8,0.7,2.1,0.1,0.1,0.3,0.1,2.2,93,113,420,290,285,241,245,102,317,276,262,442,256,76,376,289,268,189,2021-22,Regular%20Season
Players,1629057,Robert Williams III,Robert,1610612738,BOS,24.0,21,9,12,0.429,4.1,0.2,0.3,0.0,0.9,1.2,1.4,0.4,2.7,0.4,0.0,0.6,0.3,4.3,164,173,365,305,33,142,81,158,76,415,453,317,164,9,334,460,166,46,2021-22,Regular%20Season
Players,201577,Robin Lopez,Robin,1610612753,ORL,34.0,4,2,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.3,0.3,0.0,0.0,1.4,369,339,100,206,433,241,245,158,317,1,1,353,401,20,484,1,344,306,2021-22,Regular%20Season
Players,203918,Rodney Hood,Rodney,1610612746,LAC,29.0,1,0,1,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,438,448,38,448,364,241,245,158,317,1,1,1,437,199,1,477,344,438,2021-22,Regular%20Season
Players,203585,Rodney McGruder,Rodney,1610612765,DET,30.0,7,3,4,0.429,1.5,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.4,0.0,0.0,0.1,0.0,0.2,305,304,177,305,385,241,245,158,317,93,107,1,369,199,1,135,344,430,2021-22,Regular%20Season
Players,1629641,Romeo Langford,Romeo,1610612759,SAS,22.0,5,1,4,0.2,2.3,0.0,0.0,0.0,0.0,2.2,2.0,0.8,2.8,0.2,0.0,0.0,0.0,0.8,343,375,177,429,298,241,245,158,317,488,481,448,140,32,1,1,344,380,2021-22,Regular%20Season
Players,1626220,Royce O'Neale,Royce,1610612762,UTA,29.0,39,17,22,0.436,3.3,0.1,0.0,0.1,0.1,1.0,0.8,0.5,2.6,0.0,0.0,0.3,0.2,1.5,5,43,488,300,133,220,245,154,316,331,278,369,182,199,1,275,261,290,2021-22,Regular%20Season
Players,200752,Rudy Gay,Rudy,1610612762,UTA,35.0,6,3,3,0.5,1.1,0.7,0.3,0.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.2,1.2,326,304,139,206,428,9,49,158,102,1,1,1,401,199,1,289,246,345,2021-22,Regular%20Season
Players,203497,Rudy Gobert,Rudy,1610612762,UTA,30.0,33,14,19,0.424,3.8,0.4,0.7,0.1,1.1,1.1,0.8,0.7,3.0,0.3,0.1,0.5,0.8,5.2,41,82,476,316,65,60,8,145,45,378,274,417,102,12,400,413,21,22,2021-22,Regular%20Season
Players,1629060,Rui Hachimura,Rui,1610612764,WAS,24.0,9,4,5,0.444,1.1,0.0,0.0,0.0,0.0,0.8,0.7,0.0,0.9,0.0,0.0,0.2,0.0,0.6,279,275,211,290,432,241,245,158,317,262,204,1,412,199,1,192,344,397,2021-22,Regular%20Season
Players,201566,Russell Westbrook,Russell,1610612747,LAL,33.0,44,19,25,0.432,4.1,0.3,0.2,0.1,1.2,1.2,1.3,0.8,3.7,0.0,0.2,0.7,0.4,4.1,1,32,494,304,31,108,147,101,25,395,424,443,46,199,464,464,112,50,2021-22,Regular%20Season
Players,1627853,Ryan Arcidiacono,Ryan,1610612752,NYK,28.0,1,1,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,375,1,1,470,241,245,158,317,1,1,1,437,199,1,1,344,438,2021-22,Regular%20Season
Players,1630180,Saddiq Bey,Saddiq,1610612765,DET,23.0,41,17,24,0.415,2.9,0.2,0.2,0.1,0.3,1.2,1.1,0.5,2.7,0.0,0.1,0.3,0.2,2.8,2,43,491,323,206,126,125,138,209,405,387,352,163,199,375,264,232,127,2021-22,Regular%20Season
Players,1630573,Sam Hauser,Sam,1610612738,BOS,24.0,3,1,2,0.333,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383,375,100,378,462,241,245,158,317,1,1,1,437,199,1,1,344,438,2021-22,Regular%20Season
Players,1630572,Sandro Mamukelashvili,Sandro,1610612749,MIL,23.0,2,0,2,0.0,3.2,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.5,0.0,0.0,0.0,4.5,408,448,100,448,139,4,245,158,52,332,481,1,93,3,1,1,344,40,2021-22,Regular%20Season
Players,1630583,Santi Aldama,Santi,1610612763,MEM,21.0,1,1,0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,375,1,1,394,241,245,158,317,1,1,1,437,199,1,1,344,438,2021-22,Regular%20Season
Players,1630567,Scottie Barnes,Scottie,1610612761,TOR,20.0,39,23,16,0.59,3.8,0.2,0.3,0.2,1.0,0.9,1.3,0.5,2.8,0.1,0.0,0.2,0.3,3.8,5,5,438,141,58,120,101,57,51,316,438,341,139,110,298,185,138,69,2021-22,Regular%20Season
Players,1628400,Semi Ojeleye,Semi,1610612746,LAC,27.0,2,1,1,0.5,2.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.0,0.0,408,375,38,206,253,241,245,158,317,332,1,1,19,199,493,415,344,438,2021-22,Regular%20Season
Players,201586,Serge Ibaka,Serge,1610612749,MIL,32.0,8,5,3,0.625,1.8,0.0,0.0,0.0,0.0,0.4,1.1,0.0,1.8,0.1,0.0,0.4,0.0,1.2,293,247,139,98,361,241,245,158,317,130,393,1,333,67,1,339,344,341,2021-22,Regular%20Season
Players,203552,Seth Curry,Seth,1610612751,BKN,31.0,36,19,17,0.528,4.0,0.0,0.2,0.0,0.4,1.2,1.1,0.6,2.8,0.0,0.0,0.4,0.3,2.8,17,32,454,197,44,241,159,158,162,396,382,402,149,195,300,376,158,129,2021-22,Regular%20Season
Players,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,23.0,25,11,14,0.44,3.5,0.2,0.2,0.2,1.7,0.8,1.0,0.3,3.3,0.1,0.1,0.4,0.8,5.0,111,136,401,298,97,133,167,47,12,267,334,236,70,107,431,390,26,25,2021-22,Regular%20Season
Players,1629003,Shake Milton,Shake,1610612755,PHI,25.0,7,4,3,0.571,3.6,0.3,0.3,0.0,0.6,1.1,1.7,0.4,2.6,0.0,0.0,0.0,0.4,1.6,305,275,139,155,79,94,81,158,129,392,475,317,189,199,1,1,104,278,2021-22,Regular%20Season
Players,1630219,Skylar Mays,Skylar,1610612737,ATL,24.0,2,2,0,1.0,2.4,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.9,408,339,1,1,286,241,245,158,52,471,334,1,261,199,1,1,344,241,2021-22,Regular%20Season
Players,203524,Solomon Hill,Solomon,1610612737,ATL,31.0,1,1,0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,438,375,1,1,484,241,245,158,317,1,1,1,261,199,1,1,344,438,2021-22,Regular%20Season
Players,203915,Spencer Dinwiddie,Spencer,1610612742,DAL,29.0,30,22,8,0.733,3.6,0.2,0.1,0.0,0.5,1.1,0.7,0.3,2.9,0.0,0.1,0.2,0.3,3.7,63,10,282,58,85,153,206,158,143,390,231,255,130,199,440,150,138,73,2021-22,Regular%20Season
Players,1626169,Stanley Johnson,Stanley,1610612747,LAL,26.0,24,9,15,0.375,1.8,0.0,0.2,0.1,0.2,0.9,0.3,0.7,1.8,0.0,0.0,0.1,0.1,1.0,128,173,420,356,355,241,159,126,279,315,114,417,333,199,1,125,291,358,2021-22,Regular%20Season
Players,201939,Stephen Curry,Stephen,1610612744,GSW,34.0,29,17,12,0.586,3.4,0.4,0.2,0.3,1.1,0.9,1.1,0.7,2.8,0.0,0.1,0.4,0.6,4.5,70,43,365,142,112,55,134,22,42,294,388,414,137,199,366,347,57,37,2021-22,Regular%20Season
Players,1628425,Sterling Brown,Sterling,1610612742,DAL,27.0,7,2,5,0.286,1.2,0.0,0.0,0.0,0.0,1.3,0.7,0.0,0.3,0.0,0.0,0.3,0.0,0.2,305,339,211,412,421,241,245,158,317,425,238,1,433,199,1,248,344,435,2021-22,Regular%20Season
Players,203500,Steven Adams,Steven,1610612763,MEM,28.0,19,12,7,0.632,3.1,0.1,0.5,0.0,0.3,1.1,1.3,0.4,2.9,0.1,0.0,0.2,0.2,2.2,184,113,255,93,176,193,24,158,219,371,429,314,111,80,1,145,257,196,2021-22,Regular%20Season
Players,1629004,Svi Mykhailiuk,Svi,1610612761,TOR,25.0,3,1,2,0.333,2.6,0.0,0.0,0.0,0.0,1.3,1.3,0.7,4.7,0.0,0.0,0.0,0.0,1.9,383,375,100,378,261,241,245,158,317,434,438,417,11,199,1,1,344,235,2021-22,Regular%20Season
Players,204456,T.J. McConnell,T.J.,1610612754,IND,30.0,11,3,8,0.273,3.1,0.2,0.0,0.0,0.4,1.4,0.6,0.6,2.4,0.0,0.0,0.0,0.3,2.1,254,304,282,415,178,146,245,158,200,441,195,408,224,199,1,1,176,207,2021-22,Regular%20Season
Players,1629605,Tacko Fall,Tacko,1610612739,CLE,26.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,438,448,38,448,486,241,245,158,317,1,1,1,261,199,1,1,344,438,2021-22,Regular%20Season
Players,201959,Taj Gibson,Taj,1610612752,NYK,37.0,14,7,7,0.5,2.0,0.0,0.0,0.0,0.3,0.5,0.6,0.3,1.7,0.1,0.0,0.4,0.1,1.0,224,211,255,206,335,241,245,158,227,161,198,238,336,120,1,326,269,359,2021-22,Regular%20Season
Players,1629659,Talen Horton-Tucker,Talen,1610612747,LAL,21.0,23,10,13,0.435,2.2,0.0,0.0,0.0,0.3,0.9,0.3,0.7,1.8,0.0,0.0,0.3,0.1,0.5,137,156,380,301,312,241,245,158,237,295,128,441,321,199,325,315,290,408,2021-22,Regular%20Season
Players,1627752,Taurean Prince,Taurean,1610612750,MIN,28.0,7,5,2,0.714,2.2,0.3,0.0,0.3,0.3,0.3,0.7,1.0,2.0,0.0,0.0,0.3,0.1,1.0,305,247,100,62,313,94,245,30,227,106,238,472,261,199,1,248,269,364,2021-22,Regular%20Season
Players,1629611,Terance Mann,Terance,1610612746,LAC,25.0,36,21,15,0.583,2.6,0.2,0.2,0.1,0.4,0.4,1.1,0.3,2.9,0.0,0.0,0.4,0.2,1.8,17,17,420,143,251,141,159,86,197,142,376,255,112,195,300,354,233,246,2021-22,Regular%20Season
Players,1629056,Terence Davis,Terence,1610612758,SAC,25.0,7,3,4,0.429,3.1,0.6,0.3,0.6,1.1,0.6,0.9,0.4,2.6,0.1,0.0,0.7,0.1,4.1,305,304,177,305,161,17,81,8,28,185,290,317,189,60,1,469,269,54,2021-22,Regular%20Season
Players,203082,Terrence Ross,Terrence,1610612753,ORL,31.0,15,5,10,0.333,2.4,0.1,0.1,0.1,0.4,0.7,1.1,0.7,2.7,0.1,0.0,0.2,0.6,2.4,214,247,322,378,288,176,181,88,176,214,399,417,164,130,1,165,52,174,2021-22,Regular%20Season
Players,1626179,Terry Rozier,Terry,1610612766,CHA,28.0,29,14,15,0.483,4.2,0.2,0.0,0.2,0.6,0.8,1.4,0.4,3.4,0.0,0.1,0.3,0.4,3.8,70,82,420,260,26,115,245,69,120,266,452,336,63,199,444,313,126,70,2021-22,Regular%20Season
Players,1630678,Terry Taylor,Terry,1610612754,IND,22.0,8,3,5,0.375,2.0,0.5,0.3,0.0,1.0,0.9,0.6,0.5,2.8,0.0,0.0,0.5,0.4,2.6,293,304,211,356,342,22,102,158,52,296,193,353,152,199,1,415,127,151,2021-22,Regular%20Season
Players,201152,Thaddeus Young,Thaddeus,1610612761,TOR,34.0,12,9,3,0.75,2.5,0.3,0.3,0.2,0.7,0.2,0.8,0.3,2.3,0.2,0.0,0.1,0.2,1.8,244,173,139,54,273,73,49,70,102,94,245,255,227,48,1,116,246,243,2021-22,Regular%20Season
Players,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,29.0,1,0,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,438,448,38,448,465,241,245,158,317,1,1,1,261,199,1,1,344,438,2021-22,Regular%20Season
Players,1630177,Theo Maledon,Theo,1610612760,OKC,21.0,7,2,5,0.286,2.0,0.0,0.0,0.3,0.6,0.7,0.9,0.0,2.3,0.0,0.0,0.0,0.3,2.5,305,339,211,412,332,241,245,30,129,237,290,1,231,199,1,1,166,165,2021-22,Regular%20Season
Players,1629033,Theo Pinson,Theo,1610612742,DAL,26.0,1,0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,448,38,448,480,241,245,158,317,1,1,1,437,199,1,1,344,438,2021-22,Regular%20Season
Players,1628418,Thomas Bryant,Thomas,1610612764,WAS,24.0,3,2,1,0.667,1.2,0.0,0.0,0.7,0.7,1.0,0.0,0.3,1.3,0.0,0.0,0.0,0.0,1.1,383,339,38,74,419,241,245,5,102,332,1,255,374,199,1,1,344,348,2021-22,Regular%20Season
Players,204025,Tim Frazier,Tim,1610612739,CLE,31.0,1,0,1,0.0,7.2,0.0,0.0,0.0,2.0,6.0,0.0,4.0,10.0,0.0,0.0,2.0,0.0,1.5,438,448,38,448,1,241,245,158,3,495,1,496,1,199,1,493,344,291,2021-22,Regular%20Season
Players,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,30.0,18,9,9,0.5,3.2,0.1,0.0,0.2,0.1,1.2,1.3,0.7,3.0,0.0,0.0,0.3,0.3,2.1,193,173,298,206,154,229,245,70,295,396,430,417,93,199,1,243,172,216,2021-22,Regular%20Season
Players,1627789,Timothe Luwawu-Cabarrot,Timothe,1610612737,ATL,27.0,8,3,5,0.375,2.4,0.0,0.0,0.0,0.0,0.5,1.3,0.5,2.8,0.1,0.0,0.6,0.1,0.7,293,304,211,356,279,241,245,158,317,161,424,353,152,67,1,461,291,391,2021-22,Regular%20Season
Players,202699,Tobias Harris,Tobias,1610612755,PHI,29.0,38,19,19,0.5,4.0,0.1,0.2,0.1,0.6,1.2,1.1,0.9,3.0,0.0,0.1,0.4,0.3,2.4,9,32,476,206,43,193,131,105,128,394,375,466,93,199,384,336,165,170,2021-22,Regular%20Season
Players,203107,Tomas Satoransky,Tomas,1610612764,WAS,30.0,7,4,3,0.571,2.1,0.3,0.3,0.0,0.0,1.3,0.3,0.0,2.0,0.0,0.0,0.1,0.3,2.0,305,275,139,155,319,94,81,158,317,425,123,1,261,199,1,135,166,230,2021-22,Regular%20Season
Players,1628396,Tony Bradley,Tony,1610612741,CHI,24.0,4,0,4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369,448,177,448,481,241,245,158,317,1,1,1,437,199,1,1,344,438,2021-22,Regular%20Season
Players,203503,Tony Snell,Tony,1610612740,NOP,30.0,4,0,4,0.0,2.3,0.0,0.0,0.0,0.0,0.8,0.5,0.0,2.0,0.0,0.0,0.3,0.3,0.0,369,448,177,448,295,241,245,158,317,244,164,1,261,199,1,209,184,438,2021-22,Regular%20Season
Players,1628470,Torrey Craig,Torrey,1610612756,PHX,31.0,23,9,14,0.391,3.1,0.2,0.1,0.1,0.3,0.8,1.1,0.4,3.0,0.1,0.0,0.5,0.0,2.0,137,173,401,346,172,151,215,122,237,263,397,324,91,96,325,439,340,220,2021-22,Regular%20Season
Players,1629027,Trae Young,Trae,1610612737,ATL,23.0,35,16,19,0.457,3.3,0.3,0.3,0.1,0.7,0.9,0.8,0.5,3.2,0.0,0.3,0.1,1.1,4.7,27,57,476,279,128,81,67,124,96,292,281,350,74,199,488,135,7,33,2021-22,Regular%20Season
Players,1629309,Trayvon Palmer,Trayvon,1610612765,DET,27.0,1,0,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,448,38,448,456,241,245,158,317,1,493,1,437,199,1,1,344,438,2021-22,Regular%20Season
Players,1630200,Tre Jones,Tre,1610612759,SAS,22.0,12,5,7,0.417,1.9,0.0,0.0,0.2,0.5,1.0,1.1,0.0,1.8,0.1,0.1,0.3,0.3,1.6,244,247,255,318,346,241,245,70,149,332,382,1,320,101,391,289,184,285,2021-22,Regular%20Season
Players,1630544,Tre Mann,Tre,1610612760,OKC,21.0,18,7,11,0.389,3.3,0.5,0.1,0.1,0.2,1.3,1.4,0.2,2.7,0.0,0.1,0.2,0.4,2.3,193,211,349,348,136,22,196,149,256,423,450,211,164,199,423,192,121,184,2021-22,Regular%20Season
Players,1630570,Trendon Watford,Trendon,1610612757,POR,21.0,6,2,4,0.333,2.0,0.0,0.3,0.0,0.3,1.0,0.7,0.3,2.3,0.2,0.2,0.3,0.3,2.7,326,339,177,378,334,241,49,158,210,332,204,255,227,48,452,289,138,138,2021-22,Regular%20Season
Players,1630235,Trent Forrest,Trent,1610612762,UTA,24.0,2,1,1,0.5,2.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0,1.3,408,375,38,206,324,22,245,158,317,1,1,1,261,199,1,415,8,330,2021-22,Regular%20Season
Players,2772,Trevor Ariza,Trevor,1610612747,LAL,37.0,3,1,2,0.333,3.7,0.0,0.0,0.0,0.7,0.0,1.3,1.7,3.3,0.0,0.0,0.0,0.3,3.3,383,375,100,378,70,241,245,158,102,1,438,489,66,199,1,1,138,92,2021-22,Regular%20Season
Players,203504,Trey Burke,Trey,1610612742,DAL,29.0,1,0,1,0.0,1.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,438,448,38,448,357,241,245,158,317,1,481,1,261,199,1,1,344,438,2021-22,Regular%20Season
Players,1626168,Trey Lyles,Trey,1610612758,SAC,26.0,16,9,7,0.563,3.3,0.0,0.3,0.1,0.6,1.3,0.8,0.3,2.9,0.1,0.0,0.4,0.5,2.5,207,173,255,171,127,241,102,91,119,416,245,249,127,137,1,339,71,155,2021-22,Regular%20Season
Players,1630530,Trey Murphy III,Trey,1610612740,NOP,22.0,11,4,7,0.364,1.9,0.0,0.0,0.0,0.0,0.5,0.4,0.0,1.3,0.0,0.1,0.2,0.0,0.5,254,275,255,364,353,241,245,158,317,178,139,1,385,199,400,160,344,414,2021-22,Regular%20Season
Players,202684,Tristan Thompson,Tristan,1610612741,CHI,31.0,7,3,4,0.429,2.2,0.0,0.3,0.0,0.6,1.3,0.3,0.0,0.9,0.0,0.0,0.0,0.1,1.6,305,304,177,305,307,241,81,158,129,425,123,1,413,199,1,1,269,270,2021-22,Regular%20Season
